ds,Actual_TOT_PAID,Prediction_TOT_PAID,Prediction_TOT_PAID_lower,Prediction_TOT_PAID_upper,source,Actual_BUDGET_AMT,Forecast_BUDGET_AMT,Actual_NBR_MURDER,Forecast_NBR_MURDER,model_run_datetime
2019-01-31,2127225.02,2116474.977881707,1646338.5368775683,2556696.784303312,Fitted,3572884.661,2646877.1649314933,21.0,14.228209873889595,2025-03-22 17:10:01
2019-02-28,2160835.26,1999505.8795515317,1527480.411522018,2472762.3022195175,Fitted,3358937.97,2593017.1924554906,10.0,14.329073944839696,2025-03-22 17:10:01
2019-03-31,2860021.31,2059242.3290135872,1549891.8412038516,2504790.691321096,Fitted,4540530.886,2762163.110372595,15.0,16.13922288585783,2025-03-22 17:10:01
2019-04-30,2311900.09,2208706.491320421,1761068.3540460754,2654906.5622354466,Fitted,2690755.758,2510451.840079423,14.0,15.330847056900762,2025-03-22 17:10:01
2019-05-31,2282023.7,2087970.5899578538,1644598.4019519805,2573468.331211929,Fitted,3335218.781,2441921.114079451,18.0,15.345724105438684,2025-03-22 17:10:01
2019-06-30,2411533.35,1957133.0985591314,1488526.5428684708,2429399.446441057,Fitted,2082052.161,2424944.302524894,19.0,15.850712674306878,2025-03-22 17:10:01
2019-07-31,2433979.15,2217655.1035720957,1755452.5081121447,2660993.3931886223,Fitted,2530530.32,2317670.4688924956,8.0,10.971337475164415,2025-03-22 17:10:01
2019-08-31,1665229.4,1795001.431196363,1292015.2993738723,2245513.762148185,Fitted,1925620.28,2346669.271254258,11.0,12.237604019028945,2025-03-22 17:10:01
2019-09-30,1754382.48,1646961.09181071,1212220.8900576662,2100559.270277592,Fitted,1645811.62,2578043.573791365,9.0,15.34613596561414,2025-03-22 17:10:01
2019-10-31,1695773.84,1804399.081328635,1349447.6055956655,2275657.407134291,Fitted,2581391.757,2427475.763723406,22.0,14.808229962976586,2025-03-22 17:10:01
2019-11-30,2524529.51,1938613.4321433855,1475121.150274799,2391217.6402880675,Fitted,2037140.015,2625470.743911774,21.0,14.729341485148941,2025-03-22 17:10:01
2019-12-31,2955954.39,1929205.5439617916,1460690.5613121223,2387794.9555764557,Fitted,2556454.233,2147436.2782887,8.0,12.34070643672739,2025-03-22 17:10:01
2020-01-31,1996322.15,2113229.271698093,1662999.7777278796,2571521.2432283377,Fitted,2908845.533,2670991.7654149253,16.0,14.896953363130086,2025-03-22 17:10:01
2020-02-29,1289924.83,2023409.323446318,1573707.7401416148,2494798.8984343833,Fitted,2303483.028,2572601.463239421,19.0,14.924279313762044,2025-03-22 17:10:01
2020-03-31,2616185.31,2067159.7364698858,1573448.4365484484,2485002.487363679,Fitted,2728605.27,2762733.2493315293,31.0,16.693571900250827,2025-03-22 17:10:01
2020-04-30,2656716.48,2205591.140086653,1708158.8238474517,2686005.1291038487,Fitted,2628696.512,2595477.893451923,15.0,15.769874115548205,2025-03-22 17:10:01
2020-05-31,1516910.72,2098902.958408354,1647137.272019393,2592548.9717610674,Fitted,1940096.01,2459826.587459471,17.0,15.898435036840006,2025-03-22 17:10:01
2020-06-30,982266.28,1946486.4771659868,1494538.1737155947,2391391.294452903,Fitted,2529772.455,2497583.285041024,17.0,16.263846577114904,2025-03-22 17:10:01
2020-07-31,1229852.67,2196557.554994511,1743613.822344099,2650800.9875180568,Fitted,1186189.639,2358405.8850039444,8.0,11.84168877832008,2025-03-22 17:10:01
2020-08-31,985374.84,1810512.978761374,1329124.9484705285,2257957.4006535644,Fitted,2786112.2,2385208.4006693563,7.0,12.537921365009094,2025-03-22 17:10:01
2020-09-30,1422751.82,1699113.454904351,1218805.3666298713,2125648.9551585913,Fitted,3094625.371,2591358.6645857296,13.0,15.32756634970321,2025-03-22 17:10:01
2020-10-31,1618674.85,1807294.2980501233,1324500.5453425946,2267685.548089904,Fitted,1612281.29,2418994.310715062,15.0,15.591014961516363,2025-03-22 17:10:01
2020-11-30,1674978.67,1923205.9483799706,1464212.9256241398,2334492.5593863283,Fitted,2372503.355,2712209.9162614266,15.0,15.349025898777786,2025-03-22 17:10:01
2020-12-31,1541133.31,1896101.2506006262,1389188.313491213,2343621.4959762096,Fitted,2991259.893,2207551.1540663084,15.0,13.274887661811503,2025-03-22 17:10:01
2021-01-31,2091456.27,2145724.4240339114,1641858.6996571682,2601568.504575949,Fitted,2419945.273,2753834.681884969,11.0,14.864955494919819,2025-03-22 17:10:01
2021-02-28,2011336.87,2023298.9842991387,1561109.6300947333,2466155.641703626,Fitted,2147558.449,2630476.518029346,16.0,15.383639026324229,2025-03-22 17:10:01
2021-03-31,1823234.14,2072316.8122925637,1609000.4657521246,2534375.227642181,Fitted,3074563.702,2814444.8238205155,13.0,17.16539732332956,2025-03-22 17:10:01
2021-04-30,1694205.9,2214601.9730550456,1752450.3686111858,2686817.3359313984,Fitted,2425264.835,2618741.5660581524,20.0,16.27959137261971,2025-03-22 17:10:01
2021-05-31,2077831.93,2103169.0367235113,1630079.0750549843,2536523.79960029,Fitted,2520745.955,2505266.407625588,11.0,16.370454393711015,2025-03-22 17:10:01
2021-06-30,1468225.88,1957879.7444453684,1510741.1387853543,2389608.5100231324,Fitted,2725533.554,2524800.761727797,20.0,16.78377512376025,2025-03-22 17:10:01
2021-07-31,1566813.21,2211919.968080701,1745798.8443520123,2645961.5081222053,Fitted,2766974.401,2395942.568446476,12.0,12.20466078177255,2025-03-22 17:10:01
2021-08-31,1434771.42,1813648.063366674,1317262.1668847546,2284123.1035011127,Fitted,2297292.832,2423468.390629051,13.0,13.089240639814856,2025-03-22 17:10:01
2021-09-30,2094795.68,1689547.1208238695,1197856.4479108476,2141628.825112585,Fitted,3165732.824,2638254.711833479,20.0,15.99268769356355,2025-03-22 17:10:01
2021-10-31,2004625.36,1813914.8150005003,1339182.6183320947,2294468.1526168496,Fitted,2340832.344,2473560.8055733484,5.0,15.990063282367753,2025-03-22 17:10:01
2021-11-30,2174466.74,1936166.7940297348,1467703.295735946,2387735.7462406014,Fitted,3144961.21,2735217.5256817644,19.0,15.799324488763109,2025-03-22 17:10:01
2021-12-31,2442210.88,1915341.7056448464,1474504.4843818825,2375974.289993014,Fitted,1478894.668,2238691.0583054484,7.0,13.61508598496303,2025-03-22 17:10:01
2022-01-31,2330815.38,2143277.304631137,1690420.6817306767,2574049.943243276,Fitted,2716352.065,2777292.7248049406,10.0,15.529222864248139,2025-03-22 17:10:01
2022-02-28,2421085.36,2023312.62855339,1557035.949959817,2476441.56972902,Fitted,2439887.732,2688688.623569664,17.0,15.841110378742247,2025-03-22 17:10:01
2022-03-31,2514404.64,2077662.4655813496,1619852.865464971,2514167.3835376543,Fitted,2124246.626,2865658.821284225,20.0,17.636477331980426,2025-03-22 17:10:01
2022-04-30,2446739.48,2223626.9723684005,1777563.1093805623,2703434.525497568,Fitted,2909220.885,2641792.8154949606,16.0,16.789118376376607,2025-03-22 17:10:01
2022-05-31,2441604.89,2107510.396140122,1632535.1180424455,2591911.3590423637,Fitted,2064729.91,2550695.997028938,10.0,16.842080088809972,2025-03-22 17:10:01
2022-06-30,1925807.55,1969417.7078755463,1517761.078136172,2438680.214573079,Fitted,2442759.869,2551981.499095772,23.0,17.301918744120503,2025-03-22 17:10:01
2022-07-31,2033204.28,2226941.7931944127,1757364.5643971046,2686201.882146261,Fitted,1084939.88,2433760.885310133,4.0,12.570365512677654,2025-03-22 17:10:01
2022-08-31,1928347.96,1816460.790941467,1359376.7055497917,2274158.8626004974,Fitted,1887930.45,2462021.6805584575,19.0,13.645041347163389,2025-03-22 17:10:01
2022-09-30,1548099.3,1680142.8273974173,1225877.905485971,2140747.273785466,Fitted,3137573.98,2685219.925991534,26.0,16.654817134411857,2025-03-22 17:10:01
2022-10-31,1858951.59,1820936.0802752096,1362768.9936222713,2264337.3374931286,Fitted,2047855.362,2527792.1916748015,19.0,16.38497741015371,2025-03-22 17:10:01
2022-11-30,1700787.46,1949293.489518825,1485990.3456138116,2413574.1789788855,Fitted,3235523.19,2757696.2859192383,18.0,16.24858646533131,2025-03-22 17:10:01
2022-12-31,2132207.16,1934368.2876642467,1444007.4553272089,2396996.317264146,Fitted,2131180.01,2270045.281201983,26.0,13.959513172135784,2025-03-22 17:10:01
2023-01-31,2556658.3,2140429.4718229994,1660438.2454170424,2630428.806091573,Fitted,2607551.54,2801072.0606657113,14.0,16.195815220837954,2025-03-22 17:10:01
2023-02-28,2066868.09,2023460.9434895425,1547701.2396545245,2454293.633164548,Fitted,3052788.58,2747212.0888448763,15.0,16.296679313360826,2025-03-22 17:10:01
2023-03-31,2386457.31,2083198.0240194856,1623531.381684574,2564500.052606449,Fitted,3042895.71,2916358.007487623,18.0,18.10682827826153,2025-03-22 17:10:01
2023-04-30,2078173.5,2232662.7973419293,1782838.2538097745,2685097.615325661,Fitted,1022852.888,2664646.7379380995,10.0,17.298452468970837,2025-03-22 17:10:01
2023-05-31,2325673.15,2111927.5273621334,1682127.2786172687,2601612.264228387,Fitted,3311208.47,2596116.0127067543,22.0,17.313329537830054,2025-03-22 17:10:01
2023-06-30,1852175.06,1981090.6469791904,1519977.201904773,2423495.4368384704,Fitted,3080543.12,2579139.2018958083,21.0,17.81831812636274,2025-03-22 17:10:01
2023-07-31,1921717.36,2241613.2833749224,1813184.153026454,2672178.9527309937,Fitted,2217186.32,2471865.369032108,16.0,12.938942947540651,2025-03-22 17:10:01
2023-08-31,1446480.26,1818960.2423819762,1325770.7068405885,2280213.6411570315,Fitted,3877192.63,2500864.1721623265,13.0,14.205209511727137,2025-03-22 17:10:01
2023-09-30,2270045.94,1670919.901518905,1220127.7775659782,2142605.4567008964,Fitted,3221570.367,2732238.475276342,26.0,17.31374147793905,2025-03-22 17:10:01
2023-10-31,1786991.95,1828357.889510387,1378587.4598497942,2263395.053074612,Fitted,3113207.74,2581670.6658044197,22.0,16.775835495579496,2025-03-22 17:10:01
2023-11-30,2000769.8,1962572.2388478909,1516487.0256260347,2459697.1235713745,Fitted,2878958.81,2779665.6465695375,19.0,16.69694703737654,2025-03-22 17:10:01
2023-12-31,2054317.8,1953164.3491397048,1512592.212297216,2422448.8755175183,Fitted,2104117.68,2301631.1815425004,10.0,14.308312009234989,2025-03-22 17:10:01
2024-01-31,2576562.57,2137188.075349338,1692244.6756978063,2611321.582016461,Fitted,2843154.1,2825186.669264956,22.0,16.864558955918326,2025-03-22 17:10:01
2024-02-29,2389917.93,2047368.1256694114,1580650.3540894801,2526547.2452607895,Fitted,3079523.66,2726796.367647063,22.0,16.89188492552277,2025-03-22 17:10:01
2024-03-31,1613714.32,2091118.5370769077,1630236.2930563951,2580795.839676233,Fitted,2926001.911,2916928.1543654334,23.0,18.66117753315365,2025-03-22 17:10:01
2024-04-30,2487742.59,2229549.9391298406,1773444.6029005377,2697049.997367089,Fitted,2391873.556,2749672.799091659,22.0,17.73747976891073,2025-03-22 17:10:01
2024-05-31,2581158.45,2122861.7558355853,1668986.9149381614,2594041.9492997117,Fitted,3131958.56,2614021.4937255615,17.0,17.866040711343135,2025-03-22 17:10:01
2024-06-30,1704088.77,1970445.2730292215,1497069.5233953795,2448663.388695706,Fitted,3407866.06,2651778.1919130175,14.0,18.231452272080187,2025-03-22 17:10:01
2024-07-31,2315878.7,2220516.3492417345,1759231.0953533577,2748679.7454526084,Fitted,2726852.25,2512600.792502287,10.0,13.809294494426245,2025-03-22 17:10:01
2024-08-31,1710478.78,1834471.7716771527,1382828.7666224225,2271759.510797384,Fitted,1792933.271,2539403.308184447,9.0,14.505527102149582,2025-03-22 17:10:01
2024-09-30,1577852.82,1723072.2465318763,1205247.3580055572,2196136.8958666096,Fitted,2967290.695,2745553.5721169375,10.0,17.295172107196656,2025-03-22 17:10:01
2024-10-31,1708064.91,1831253.0883462266,1376874.680832199,2334158.512746723,Fitted,2656318.21,2573189.21826316,20.0,17.55862074004371,2025-03-22 17:10:01
2024-11-30,1326014.32,1947164.7373877107,1473982.8585586345,2399536.25726295,Fitted,3417666.784,2866404.8238256723,14.0,17.316631697659584,2025-03-22 17:10:01
2024-12-31,1659811.14,1920060.038276889,1424241.796880174,2370240.6342037516,Fitted,2071062.16,2361746.0616475367,16.0,15.242493481727502,2025-03-22 17:10:01
2025-01-31,2131294.37,2169683.2116823955,1689972.2774866936,2650658.6643619617,Fitted,3073348.775,2908029.5895331516,19.0,16.832561314796475,2025-03-22 17:10:01
2025-02-28,2398968.34,2047257.7719224747,1608507.3487903632,2551420.1951526864,Fitted,3173980.76,2784671.425737976,18.0,17.35124484616613,2025-03-22 17:10:01
2025-03-31,,2096275.5998881396,1633834.6480788381,2538975.3164082966,Forecast,,2968639.731595968,,19.13300314313269,2025-03-22 17:10:01
2025-04-30,,2238560.7606236767,1755609.376241846,2714331.8280391553,Forecast,,2772936.473898308,,18.24719719238552,2025-03-22 17:10:01
2025-05-31,,2127127.824264374,1661407.6836825775,2594785.320976787,Forecast,,2659461.3155327835,,18.33806021343671,2025-03-22 17:10:01
2025-06-30,,1981838.5320689294,1526008.2513102172,2425243.94110358,Forecast,,2678995.6696123295,,18.751380942125525,2025-03-22 17:10:01
2025-07-31,,2235878.755789991,1749442.7946732512,2714732.134047808,Forecast,,2550137.4763073367,,14.172266598729921,2025-03-22 17:10:01
2025-08-31,,1837606.8511614455,1351727.8238081355,2301264.7001791187,Forecast,,2577663.2984664952,,15.056846455366335,2025-03-22 17:10:01
2025-09-30,,1713505.908701505,1283039.210037462,2168009.214468216,Forecast,,2792449.6196481697,,17.960293507753228,2025-03-22 17:10:01
2025-10-31,,1837873.6029638294,1404720.5025224593,2328474.942870879,Forecast,,2627755.7133644596,,17.9576690951491,2025-03-22 17:10:01
2025-11-30,,1960125.5820759106,1502698.4250554503,2451951.737323729,Forecast,,2889412.4334500385,,17.766930300183226,2025-03-22 17:10:01
2025-12-31,,1939300.4938308306,1462337.9609415017,2390763.2555264486,Forecast,,2392885.9660794097,,15.582691794263322,2025-03-22 17:10:01
2026-01-31,,2167236.092956906,1725584.813800138,2636730.394093167,Forecast,,2931487.632584764,,17.496828671428403,2025-03-22 17:10:01
2026-02-28,,2047271.417005289,1606633.0205608483,2522901.6027532844,Forecast,,2842883.531354406,,17.808716184010674,2025-03-22 17:10:01
2026-03-31,,2101621.2541728485,1636655.382693972,2545082.98854051,Forecast,,3019853.729075074,,19.604083135130004,2025-03-22 17:10:01
2026-04-30,,2247585.7610951588,1783138.7277881938,2704491.747941391,Forecast,,2795987.7232912807,,18.756724177475185,2025-03-22 17:10:01
2026-05-31,,2131469.18486695,1672035.510455576,2631436.857983048,Forecast,,2704890.9048252357,,18.809685889907634,2025-03-22 17:10:01
2026-06-30,,1993376.4966022829,1521760.2268330585,2465668.01310499,Forecast,,2706176.406892319,,19.26952454521821,2025-03-22 17:10:01
2026-07-31,,2250900.581921196,1750194.208311765,2710453.5424956945,Forecast,,2587955.793106435,,14.537971313776138,2025-03-22 17:10:01
2026-08-31,,1840419.5796682546,1383434.9171760506,2300303.4353016797,Forecast,,2616216.588354642,,15.612647148262518,2025-03-22 17:10:01
2026-09-30,,,,,,,2839414.8337878664,,18.622422935510038,2025-03-22 17:10:01
2026-10-31,,,,,,,2681987.099471043,,18.35258321125203,2025-03-22 17:10:01
2026-11-30,,,,,,,2911891.1937153884,,18.216192266428656,2025-03-22 17:10:01
2011-04-30,1489878.86,2160283.222921916,1693232.1622629657,2623495.509380484,Fitted,3629805.06,2202063.017636281,16.0,11.403130517284959,2025-03-22 17:12:58
2011-05-31,1922713.79,2039558.0737197716,1581394.565058551,2466378.1822039885,Fitted,1724956.61,2133532.276861382,8.0,11.417865004787446,2025-03-22 17:12:58
2011-06-30,2378873.09,1908730.9876376651,1461400.9976038449,2367111.4714191854,Fitted,2623665.5,2116555.4510083064,12.0,11.922715611363136,2025-03-22 17:12:58
2011-07-31,1853901.62,2169263.7448110133,1719190.3196094385,2626537.5955296652,Fitted,2626410.66,2009281.602601204,9.0,7.043197851184614,2025-03-22 17:12:58
2011-08-31,2024100.54,1746620.8245957205,1294727.142930665,2198487.54507384,Fitted,1995629.23,2038280.3901879322,17.0,8.309321834013945,2025-03-22 17:12:58
2011-09-30,1329445.24,1598590.2780336689,1128900.8908089555,2073721.0932910296,Fitted,3465521.97,2269654.6782597713,20.0,11.4177158182668,2025-03-22 17:12:58
2011-10-31,1865240.64,1756038.386513943,1287076.5159307492,2192473.6190784834,Fitted,1792970.42,2119086.8531989777,9.0,10.879667258169976,2025-03-22 17:12:58
2011-11-30,2159360.43,1890262.5298729606,1440259.8795149147,2358246.999005657,Fitted,1924099.546,2317081.8188780886,16.0,10.800640821510086,2025-03-22 17:12:58
2011-12-31,1356333.85,1880864.7606536685,1402941.0154439844,2359836.7958622905,Fitted,1790695.5,1839047.3382621277,6.0,8.411863215629918,2025-03-22 17:12:58
2012-01-31,1692342.47,2064898.607352335,1631036.2062341087,2545580.369794471,Fitted,1337685.21,2362602.8103955192,8.0,10.967967584573296,2025-03-22 17:12:58
2012-02-29,2208069.26,1975088.1252265498,1493636.2678483739,2457444.057112317,Fitted,1815549.91,2264212.494194405,13.0,10.995160175002807,2025-03-22 17:12:58
2012-03-31,1909207.0,2018848.657123058,1581682.122050982,2523335.45307515,Fitted,2238235.9,2454344.265323682,17.0,12.764310204894283,2025-03-22 17:12:58
2012-04-30,2872070.97,2157289.853054325,1716675.3600025286,2610480.725225753,Fitted,2064924.92,2287088.8949530832,12.0,11.840474463991121,2025-03-22 17:12:58
2012-05-31,2017235.18,2050611.7901010073,1575177.7819080527,2517290.259636184,Fitted,1387912.58,2151437.573986682,10.0,11.968892830542368,2025-03-22 17:12:58
2012-06-30,2030150.39,1898205.1011730277,1414883.6082897482,2363772.368420016,Fitted,2203039.23,2189194.25707727,9.0,12.334166414618434,2025-03-22 17:12:58
2012-07-31,2156175.11,2148286.297726471,1678482.4825198948,2561476.8432927076,Fitted,1510063.18,2050016.8420663876,12.0,7.911866061082984,2025-03-22 17:12:58
2012-08-31,2104838.76,1762251.8405030426,1287020.1184311137,2206176.513190331,Fitted,2852607.3,2076819.3421482465,14.0,8.607956092922496,2025-03-22 17:12:58
2012-09-30,1239605.6,1650862.1090205093,1170674.4869323482,2121190.349839329,Fitted,2982185.85,2282969.590939525,8.0,11.397463124750693,2025-03-22 17:12:58
2012-10-31,1813201.08,1759053.070953173,1293382.6226916986,2255413.2362334183,Fitted,1831774.12,2110605.2214395367,9.0,11.660769185270569,2025-03-22 17:12:58
2012-11-30,1964663.18,1874974.5136574,1433791.7576843454,2343400.3107137475,Fitted,3229496.07,2403820.8118609767,14.0,11.418642169666438,2025-03-22 17:12:58
2012-12-31,1705037.78,1847879.9346649505,1399544.8541802422,2316450.9611552563,Fitted,3051046.44,1899162.0340365567,12.0,9.344361381406758,2025-03-22 17:12:58
2013-01-31,1654993.05,2097513.22818869,1644619.5654157763,2561476.181156727,Fitted,1619809.81,2445445.5462761214,10.0,10.934286642148964,2025-03-22 17:12:58
2013-02-28,2364079.84,1975096.9291399273,1518409.869121752,2442383.327974835,Fitted,2386270.9,2322087.36839911,11.0,11.452841398778052,2025-03-22 17:12:58
2013-03-31,900197.95,2024124.8771785162,1570804.7717445476,2487738.8092601784,Fitted,2377410.52,2506055.6586665213,10.0,13.23445712371169,2025-03-22 17:12:58
2013-04-30,2671204.95,2166419.831533074,1696331.0430333577,2648409.4987309836,Fitted,2164948.38,2310352.3858811925,13.0,12.34851320002895,2025-03-22 17:12:58
2013-05-31,1656952.45,2054997.0152467268,1591511.557787032,2525127.6661279416,Fitted,1925505.81,2196877.211924995,14.0,12.439233649047654,2025-03-22 17:12:58
2013-06-30,1981714.48,1909717.5166704068,1486436.699599387,2367854.5051201344,Fitted,1754634.66,2216411.5509166527,13.0,12.85241640480071,2025-03-22 17:12:58
2013-07-31,2596199.19,2163767.860388612,1670437.245350866,2618808.044376849,Fitted,1952435.36,2087553.3421257364,12.0,8.273159489378921,2025-03-22 17:12:58
